,sustainability_score,company,Environment_Category 0,Environment_Category 1,Environment_Category 2,Environment_Category 3,Environment_Category 4,Environment_Category 5,Governance_Category 0,Governance_Category 1,Governance_Category 2,Governance_Category 3,Governance_Category 4,Governance_Category 5,Social_Category 0,Social_Category 1,Social_Category 2,Social_Category 3,Social_Category 4,Social_Category 5
1202,55.03464468,The Bank Of Nova Scotia,0,0,14,0,0,0,0,0,0,13,0,0,0,2,30,0,0,0
1203,22.39389517,The Clorox Company,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
1204,19.95758889,Coca-Cola Co,0,1,8,20,0,0,0,1,10,0,0,0,0,7,18,38,0,0
1205,1.640231888,The Cooper Companies Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1206,22.17454652,Gap Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8,0,0
1207,59.47412926,The Home Depot Inc,0,3,0,0,0,0,0,1,1,0,0,0,0,1,52,4,0,0
1208,29.98889887,The Kroger Co,0,0,0,0,0,0,0,1,3,0,0,0,0,1,10,23,0,0
1209,3.907049529,The Procter & Gamble Company,0,1,31,0,0,0,0,0,5,0,0,0,0,3,15,3,0,0
1210,47.82439724,The Progressive Corporation,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
1211,7.71425933,Southern Co,0,1,15,0,0,0,0,0,7,0,0,0,0,2,7,0,0,0
1212,20.10962115,The Swatch Group AG,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1213,57.53149814,"The TJX Companies, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0
1214,45.79862675,Walt Disney Co,0,0,0,0,0,0,0,0,9,0,0,0,0,1,30,0,0,0
1215,44.70083085,The Western Union Company,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0
1216,65.83960493,"The Yokohama Rubber Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1217,34.20822023,Thermo Fisher Scientific Inc.,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1218,70.04637654,thyssenkrupp AG,1,0,0,0,0,0,0,0,0,7,0,0,0,0,17,1,0,0
1219,53.43441327,Tiffany & Co.,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
1220,26.13869576,Tiger Brands Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
1221,64.7864037,Titan Cement Company S.A.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1222,5.316446441,"Tohoku Electric Power Company, Incorporated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1223,83.27876398,"Tokio Marine Holdings, Inc.",0,3,0,0,0,0,0,1,0,0,0,0,0,8,3,0,0,0
1224,37.61276044,"Toray Industries, Inc.",0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,0
1225,14.39740699,Torchmark Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1226,25.87464282,The Toronto-Dominion Bank,0,0,12,0,0,0,0,1,19,0,0,0,0,2,23,19,0,0
1227,47.1591337,Toshiba Corp.,0,0,0,0,0,0,0,15,1,0,0,25,0,3,8,12,0,0
1228,85.0955511,TOTAL S.A.,1,9,3,0,0,0,0,0,3,0,0,0,1,13,5,0,0,0
1229,68.77021438,"Total System Services, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1230,1.905317437,"Toyo Seikan Group Holdings, Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1231,87.96767995,Toyota Motor Corporation,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,24,0,0
1232,50.60976358,Toyota Tsusho Corporation,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1233,61.43032181,Tractor Supply Company,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1234,20.23315832,Transneft PJSC,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0
1235,85.4211295,Transurban Group,0,0,0,0,0,0,0,0,1,0,0,0,0,7,7,0,0,0
1236,8.670587302,"The Travelers Companies, Inc.",0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
1237,2.670626886,Treasury Wine Estates Ltd,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1238,0.718910473,Trimble Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1239,9.578446809,TripAdvisor Inc,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,0,0
1240,53.99103981,"CEZ, a. s.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1241,71.61044203,Turkiye Garanti Bankasi A.S.,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
1242,4.092713347,Tyson Foods Inc,0,0,10,0,0,0,0,1,3,0,0,0,0,2,1,14,12,0
1243,8.25518085,U.S. Bancorp,1,3,0,0,0,0,0,3,0,0,0,0,0,1,9,18,0,0
1244,35.16479904,UBS Group AG,0,0,13,0,0,0,0,1,3,47,0,0,0,0,0,55,0,0
1245,15.57174015,UCB SA,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0
1246,4.705605974,UGI Corp,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1247,1.652314177,UPL Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1248,14.69206644,"Nippon Express Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1249,14.69206644,"Samsung SDS Co., Ltd.",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,38.8959311,UltraTech Cement Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1251,35.23178603,Ultrapar Participações S.A.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1252,7.465702867,"Under Armour, Inc.",0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0
1253,31.4801913,UniCredit S.p.A.,0,0,7,0,0,0,0,1,7,8,0,0,0,1,4,14,0,0
1254,18.21867455,Unicharm Corporation,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1255,69.73611987,Unilever N.V.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1256,63.73619311,Union Pacific Corporation,0,0,5,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0
1257,51.08581001,"United Continental Holdings, Inc.",0,0,0,0,0,0,0,0,5,0,0,0,0,3,38,0,0,0
1258,54.08024595,United Microelectronics Corporation,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1259,36.38235946,United Overseas Bank Limited,0,6,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0
1260,88.59269317,United Parcel Service Inc,0,0,0,0,0,0,0,0,1,2,0,0,0,1,21,0,0,0
1261,23.84113842,"United Rentals, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1262,56.91952985,UnitedHealth Group Inc,0,0,0,0,0,0,1,0,25,2,0,0,0,0,25,0,0,0
1263,42.777245,"Universal Health Services, Inc.",0,0,0,0,0,0,0,0,0,0,5,0,0,1,4,0,20,0
1264,0.326537579,Universal Robina Corporation,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,49.62408626,Unum Group,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1266,27.22790285,VF Corp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
1267,46.06494476,Valeo SA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1268,49.80917496,Valero Energy Corporation,0,0,5,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
1269,2.505776117,VEREIT Inc,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
1270,36.97962567,Verizon Communications Inc.,0,0,2,0,0,0,0,0,7,0,0,0,0,1,9,41,0,0
1271,33.02398028,Dominion Energy Inc,0,1,12,0,0,0,0,4,0,0,0,0,0,0,42,0,0,0
1272,29.56865418,Vertex Pharmaceuticals Incorporated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1273,28.26977867,Viacom Inc,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0
1274,52.77571935,VINCI S.A.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0
1275,40.96763082,DaVita Inc.,0,0,0,0,0,0,0,1,4,0,0,0,0,3,4,0,0,0
1276,40.96763082,"Visa, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,0,0
1277,87.40921648,Vivendi SA,0,0,0,0,0,0,0,0,14,4,0,0,0,2,1,0,0,0
1278,55.94065035,Vodacom Group Limited,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0
1279,62.15732287,Vodafone Group PLC,0,0,0,0,0,0,0,0,1,0,0,0,1,3,11,10,0,0
1280,70.0904037,Volkswagen AG,0,1,0,2,0,57,0,0,15,11,0,38,0,4,5,71,13,0
1281,59.20433772,AB Volvo (publ),0,0,3,0,0,0,0,5,1,0,0,0,0,2,8,6,7,0
1282,53.08254225,Vornado Realty Trust,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
1283,19.25496372,Voya Financial Inc,1,2,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0
1284,38.11237296,Vulcan Materials Company,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
1285,10.58460028,WR Berkley Corp,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1286,69.01512741,W.W. Grainger Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1287,3.637256971,BANDAI NAMCO Holdings Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1288,3.637256971,WABCO Holdings Inc.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1289,1.442324632,BHP Group Ltd.,0,0,1,0,14,0,0,0,1,3,0,0,0,2,8,11,0,0
1290,1.442324632,WH Group Ltd,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0
1291,87.04632032,WPP PLC,0,0,0,0,0,0,0,0,2,5,0,0,0,0,2,0,0,0
1292,32.87726449,"Wal-Mart de México, S.A.B. de C.V.",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1293,41.04306974,"Walgreens Boots Alliance, Inc.",0,0,0,0,0,0,0,0,4,0,0,0,0,1,3,28,0,0
1294,12.72460674,"Waste Connections, Inc.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,94.95894178,Waste Management Inc,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1296,12.86104964,Wells Fargo & Company,0,5,12,0,0,0,0,2,9,0,0,89,1,11,0,159,0,0
1297,22.39749334,Wesfarmers Limited,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,0,0,0
1298,44.22954282,West Japan Railway Company,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0
1299,3.323183512,WestRock Co.,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0
1300,21.40346445,Western Digital Corporation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1301,55.40523991,Westpac Banking Corporation,0,0,9,0,0,0,0,0,3,18,0,0,0,5,10,23,0,0
1302,66.13441608,Weyerhaeuser Co,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1303,2.684034215,Wheaton Precious Metals Corp.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1304,55.57389944,Whirlpool Corporation,0,0,0,0,0,0,0,0,1,0,0,0,0,5,8,13,0,0
1305,88.02515929,Whitbread PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0
1306,2.986607733,"The Williams Companies, Inc.",0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1307,17.03468306,Willis Towers Watson Public Limited Company,0,0,0,0,0,0,0,0,3,0,0,0,0,2,7,0,0,0
1308,1.891202204,Wilmar International Limited,0,0,7,74,0,0,0,0,2,0,0,0,0,5,5,38,0,0
1309,82.00056566,Wipro Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1310,51.89742977,Wistron Corp,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1311,55.15692905,Wm Morrison Supermarkets PLC,0,0,2,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0
1312,74.52010718,Woodside Petroleum Ltd,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1313,94.73291036,Woolworths Holdings Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
1314,9.962110112,"Wynn Macau, Limited",0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,10,0
1315,13.9501846,Wynn Resorts Ltd.,0,0,0,0,0,0,0,0,6,9,0,0,0,5,1,0,24,0
1316,35.90299387,Xcel Energy Inc.,0,2,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0
1317,65.11917254,Xylem Inc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1318,84.17998526,Yamaha Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1319,73.35588254,"Yamato Holdings Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1320,40.57123664,Yahoo Japan Corp,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1321,18.03782697,"Yakult Honsha Co.,Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1322,42.81719302,"Yamaha Motor Co., Ltd.",0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
1323,68.63376169,"Yuanta Financial Holding Co., Ltd.",0,2,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0
1324,2.558729221,Yue Yuen Industrial (Holdings) Limited,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1325,0.442297968,Yuhan Corp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1326,59.90512151,"Yum! Brands, Inc.",0,0,0,0,0,0,0,1,0,0,0,0,0,3,23,3,0,0
1327,43.20321548,ZTE Corporation,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,8,0
1328,15.87248727,Zalando SE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1329,40.56189086,Zee Entertainment Enterprises Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1330,22.5008944,Zimmer Biomet Holdings Inc,0,0,0,0,0,0,0,3,1,2,0,0,0,2,8,0,0,0
1331,1.176220506,Zoetis Inc,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
1332,61.45518181,Zurich Insurance Group AG,0,1,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0
1333,63.24597364,eBay Inc,0,0,0,0,0,0,0,1,3,0,0,0,0,0,9,0,0,0
1334,40.98628558,easyJet PLC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1335,43.74673259,Salesforce.com Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
1336,33.88062879,voestalpine AG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
